username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Veedo,11/17/16 9:21,0,1,When people get fed up of standing in queues,,,,,
UnRealMohit,11/17/16 9:21,0,0,RT jitenderkhalsa: MUST WATCH How Demonetization has hit tourists in India #ChhuttaDeDeReModi pic.twitter.com/BaAAzlwV4Y,,,#ChhuttaDeDeReModi,7.99301E+17,https://twitter.com/UnRealMohit/status/799301367672160256
rahul_acc04,11/17/16 9:20,0,0,@f02djaat @ArvindKejriwal @YouTube punjab & demonetization,,@f02djaat @ArvindKejriwal @YouTube,,7.99301E+17,https://twitter.com/rahul_acc04/status/799301303868362752
Telugu360,11/17/16 9:20,0,4,#KCR invited by Modi to provide inputs on Demonetization #DeMonetisation #Modi #Telangana https://www. telugu360.com/kcr-invited-mo di-provide-inputs-demonetization/ â€_,,,#KCR #DeMonetisation #Modi #Telangana,7.99301E+17,https://twitter.com/Telugu360/status/799301245416706049
bhs7rocks,11/17/16 9:20,1,0,"Kejriwal on Odd day - BJP people knew about demonetization in advance"" Kejriwal on Even day - ""BJP people... http:// fb.me/34Woes4RO""",,,,7.99301E+17,https://twitter.com/bhs7rocks/status/799301215121117184
mahesh_gondi,11/17/16 9:20,0,0,Dear People I humbly appeal to you to have patience and draw what you need from ATMs during this #Demonetization ... http:// fb.me/8zj9LcSaH,,,#Demonetization,7.99301E+17,https://twitter.com/mahesh_gondi/status/799301121172901888
AgarwalGyan,11/17/16 9:20,3,4,Demonetization of Rs 500 and Rs 1,,,,,
MAkhan360,11/17/16 9:19,0,0,EX-BJP MLA and Amit Shah's mentor Yatin Oza from Gujarat writes to Modi on demonetization http:// thepoliticalfunda.com/Politics/Detai l/EXBJP_MLA_and_Amit_Shahs_mentor_Yatin_Oza_from_Gujarat_writes_to_Modi_on_demonetization20885 â€_ via @PoliticalFunda,,@PoliticalFunda,,7.99301E+17,https://twitter.com/MAkhan360/status/799300943124668416
vkumargautam,11/17/16 9:18,0,0,People who are talking about the demonetization problem faced by 1.25 billion Indians,,,,,
ThinkingApeMK,11/17/16 9:17,3,3,Breaking : Right after demonetization ,,,,,
salem_ca,11/17/16 9:16,0,1,ÙÅÙ_Ø¯Ù_Ùˆ Ù„Ù„Ø§Ø_Ù…Ø© Ø§Ù„Ù…Ø§Ù„Ù_Ø© ÙÅÙ_ #Ø§Ù„Ù‡Ù†Ø¯ #india #demonetization pic.twitter.com/EZ4ZdWZLYv,,,#Ø§Ù„Ù‡Ù†Ø¯ #india #demonetization,7.993E+17,https://twitter.com/salem_ca/status/799300138623795200
COALMAN2002,11/17/16 9:16,0,0,well said but public in soup. Take up with SC to ban this policy of demonetization . https:// twitter.com/SanjayAzadSln/ status/798854346075041792 â€_,,,,7.993E+17,https://twitter.com/COALMAN2002/status/799300077869146112
kunaldutt204,11/17/16 9:15,0,0,KAAGAZ | Sonu Nigam | Demonetization & Black Money | Better Tomorrow https:// youtu.be/_1y_NsjaREQ via @YouTube,,@YouTube,,7.993E+17,https://twitter.com/kunaldutt204/status/799300051117846528
Veedo,11/17/16 9:15,0,0,Shopkeepers don't want to give Rs 100 notes back as change. Expect shortage of 100 rupee bills soon. #notebandi #demonetization,,,#notebandi #demonetization,7.993E+17,https://twitter.com/Veedo/status/799299831374102529
DILIPtheCHERIAN,11/17/16 9:15,1,3,Yes,,,,,
ashmitastudios,11/17/16 9:14,0,1,One should measure the success of demonetization by seeing the panic amongst some political leaders lobbying 4 tax evader #blackmoneydebate,,,#blackmoneydebate,7.993E+17,https://twitter.com/ashmitastudios/status/799299738113896449
RangamSelva,11/17/16 9:13,0,0,I liked a @YouTube video http:// ln.is/www.youtube.co m/RXSGD â€_ MP Anand Sharma Slap to PM Modi Over Black Money - Demonetization -Parliament,,@YouTube,,7.99299E+17,https://twitter.com/RangamSelva/status/799299499344756736
NitinRaut2,11/17/16 9:13,3,0,Demonetization : Has BJP scored a self goal in UP ahead of polls? Modi http:// indiatoday.intoday.in/story/demoneti zation-narendra-modi-bjp-scored-self-goal-in-up-assembly-polls/1/813334.html â€_,,,,7.99299E+17,https://twitter.com/NitinRaut2/status/799299436832636928
deep_anchor,11/17/16 9:13,0,0,#DEMONetization .,,,#DEMONetization,7.99299E+17,https://twitter.com/deep_anchor/status/799299360924303360
riyalovezu,11/17/16 9:13,1,4,Arun Shourie Slams Demonetization ,,,,,
StiffUpperHip,11/17/16 9:13,0,0,Monopoly: India Demonetization version. Play with real currency. One rule to be announced each day. Culminating in Get Out Of Jail card. https:// twitter.com/abpnewstv/stat us/799119428973531137 â€_,,,,7.99299E+17,https://twitter.com/StiffUpperHip/status/799299311439847424
BJTrivedi,11/17/16 9:12,0,0,Mr. Bill Gates,,,,,
jatinderkapur,11/17/16 9:11,0,0,Mind blowing Response from International Media to demonetization ! It will shut the Mouth of Opposition! http:// fb.me/HO8yfHaU,,,,7.99299E+17,https://twitter.com/jatinderkapur/status/799299031893614593
madhurchadha,11/17/16 9:11,0,3,"Demonetization should not be counted in How many days it will take"" but ""how many deaths it will take"". Let us quantify that #à__à_¡à__à_ªà__à___à__à__à_°à__""",,,#à__à_¡,7.99299E+17,https://twitter.com/madhurchadha/status/799299017410691072
ushapadhee1996,11/17/16 9:11,2,25,One more people friendly initiative... #demonetization https:// twitter.com/Ashok_Gajapath i/status/799241693312655365 â€_,,,#demonetization,7.99299E+17,https://twitter.com/ushapadhee1996/status/799298903795343360
KrishnaAnand_,11/17/16 9:11,0,0,Small correction @rahulkanwal u said cash common people can withdraw is 2,,,,,
ArnabPal13,11/17/16 9:10,0,0,Demonetization row- Only 5 people in India seem affected- RaGa,,,,,
dpsisi,11/17/16 9:10,0,0,If 14 lakh crores of rupees go back to govt. wait till same PP be4 demonetization is back.. be4 relishing #KadiChai (2/n) #à__à_¡à__à_ªà__à___à__à__à_°à__,,,#KadiChai #à__à_¡,7.99299E+17,https://twitter.com/dpsisi/status/799298649591193602
India_Resists,11/17/16 9:10,2,0,Public Finance Public Accountability Collective (PFPAC) : Public Meeting Does Demonetization Tackle Black Money? http:// fb.me/7mDXUglkr,,,,7.99299E+17,https://twitter.com/India_Resists/status/799298624773459968
sirazahmed,11/17/16 9:09,0,0,See how bhakt are disparate to save Modi's image and his failed decision of Demonetization pic.twitter.com/kALZhY0fPG,,,,7.99299E+17,https://twitter.com/sirazahmed/status/799298551591354368
PomilProch,11/17/16 9:09,0,1,I presume this is what ATMs usually yell when they run out of â‚_100 currency notes and people still keep swiping. #Demonetization https:// twitter.com/ScoopWhoop/sta tus/799296442942836736 â€_,,,#Demonetization,7.99298E+17,https://twitter.com/PomilProch/status/799298377896730624
SayNo2SoldMedia,11/17/16 9:08,1,0,Shocking-Arvind Kejriwal Provoking People To Protest Across India Over Demonetization . http:// fb.me/1v24hqIov,,,,7.99298E+17,https://twitter.com/SayNo2SoldMedia/status/799298213857476608
paragzambad,11/17/16 9:08,1,2,@News_Our @upratap09 demonetization is a pest controlling done in politics...,,@News_Our @upratap09,,7.99298E+17,https://twitter.com/paragzambad/status/799298199349444608
Shockraborty,11/17/16 9:08,0,9,Pffft. DEMONETIZATION broke a 1000 Million in India. https:// twitter.com/ComicBookNOW/s tatus/799291473950834688 â€_,,,,7.99298E+17,https://twitter.com/Shockraborty/status/799298152360771584
jattasur,11/17/16 9:08,1,4,Shame on @ghulamnazad & @INCIndia for stooping so low to compare #demonetization with #UriAttack . It's a disgrace that you are a pol. party.,,@ghulamnazad @INCIndia,#demonetization #UriAttack,7.99298E+17,https://twitter.com/jattasur/status/799298134182531072
influenceLA,11/17/16 9:08,0,0,Currency Demonetization in India - All You Need To Know - Live Updates: http:// timesofindia.indiatimes.com/pm-modis-addre ss-to-the-nation/liveblog/55315325.cms â€_,,,,7.99298E+17,https://twitter.com/influenceLA/status/799298097264398336
gops333,11/17/16 9:08,22,15,The ugly face of India's demonetization : Dozens of @bilal_motorwala @narendraksonkar #DeMonetisation #à__à_¡à_ªà__à___à__à__à_°à__ http:// ln.is/mashable.com/2 016/11/imFfj â€_,,@bilal_motorwala @narendraksonkar,#DeMonetisation #à__à_¡à_ªà__,7.99298E+17,https://twitter.com/gops333/status/799298070609559553
Deshabhakta,11/17/16 9:07,1,0,@sgurumurthy Ji on @DDNewsLive now #demonetization,,@sgurumurthy @DDNewsLive,#demonetization,7.99298E+17,https://twitter.com/Deshabhakta/status/799297899163045888
RawDawgBuffalo,11/17/16 9:07,0,0,â€œBlack Moneyâ€ù and Indiaâ€™s Demonetization Crisis: A Massive Scam http://www. thehindu.com/news/national/ other-states/demonetization-a-massive-scam-aap/article9339034.ece â€_,,,,7.99298E+17,https://twitter.com/RawDawgBuffalo/status/799297828157878272
FarziNews,11/17/16 9:06,0,0,"Just 150 more deaths required to ease the demonetization inconveniences"" http:// farzinews.com/150-more-death s-to-jannat/ â€_ #à__à_¡à__à_ªà__à___à__à__à_°à__""",,,#à__à_¡,7.99298E+17,https://twitter.com/FarziNews/status/799297755571109888
Mdsabedbhuyan,11/17/16 9:06,0,2,...a great cooperation to demonetization !! https:// twitter.com/NANDANPRATIM/s tatus/799293923910791168 â€_,,,,7.99298E+17,https://twitter.com/Mdsabedbhuyan/status/799297719617646593
ravindra_r,11/17/16 9:04,0,0,This makes me wonder if the cause of death in a death certificate will be written as ' demonetization ': http:// indianexpress.com/article/india/ india-news-india/demonetisation-paralyses-parliament-clash-in-rajya-sabha-over-ghulam-nabi-azad-remarks-4380713/ â€_,,,,7.99297E+17,https://twitter.com/ravindra_r/status/799297286199197696
dr_murthy46,11/17/16 9:04,0,0,Sir CMs who're opposing demonetization aren't our CMs! One is for Bangladeshi illegal immigrants&another for Pak terrorists from JK borders? https:// twitter.com/indiaspeakspr/ status/799216648016326657 â€_,,,,7.99297E+17,https://twitter.com/dr_murthy46/status/799297278284419072
sainiraj60,11/17/16 9:04,0,0,#BlackMoneyDebate It's not demonetization of notes but winning the heart of common & honest citizen,,,,,
Saliltoday,11/17/16 9:04,0,1,Demonetization of Rs 500 and Rs 1,,,,,
GheePongal,11/17/16 9:04,0,0,And these people who are against demonetization extremely happy with 10 Janpath scams. Lol #à__à_¡à__à_ªà__à___à__à__à_°à__,,,#à__à_¡,7.99297E+17,https://twitter.com/GheePongal/status/799297117579661312
INshivams,11/17/16 9:04,0,0,No regional newspapers in #Manipur from tomorrow. Reeling under the pressure of #demonetization and #bandh ! This needs to be sorted soon!!,,,#Manipur #demonetization #bandh,7.99297E+17,https://twitter.com/INshivams/status/799297101393866752
sarkari_jobinfo,11/17/16 9:04,0,0,Day 9 of demonetization : Government announces more steps to help people http://www. sarkarijobinfo.in/live-breaking- news â€_ pic.twitter.com/hvCRzpxOaH,,,,7.99297E+17,https://twitter.com/sarkari_jobinfo/status/799297079449305088
a_mafoi,11/17/16 9:03,0,0,Here's a perspective on demonetization . A view contrary to what most people have been saying. Worth a read! http:// fb.me/10p4Of9sy,,,,7.99297E+17,https://twitter.com/a_mafoi/status/799297028731928576
suvarnanewstv,11/17/16 9:03,0,3,à_¨à_‹à_Ÿà_Å à_¨à_¿à_·à_‡à_§: à_‡à__à_Åà_µà_°à_†à_—à_† à_¬à_‚à__à_¿à__à_çà__à_Å 4 à__à_•à_çà_· à_•à_‹à_Ÿà_¿à_—à_‚ à__à_†à__à_çà__à_Å https:// goo.gl/Zj39Nu #Demonetization #CurrencyBan #BlackMoney pic.twitter.com/QZTxmmC1B3,,,#Demonetization #CurrencyBan #BlackMoney,7.99297E+17,https://twitter.com/suvarnanewstv/status/799297018858344449
CCBoard,11/17/16 9:03,0,0,Demonetization special: à_¬à¥ˆà_‚à_• à_•à¥‡ à_¬à__à__à_° à__à¥€à_¡à__ à__à_—à¥€ à_¥à¥€à¥_ à_èà_• à_†à__à_®à¥€ à_¬à__à_°-à_¬à__à_° à_†à_—à¥‡ à_œà__à_¨à¥‡ à_•à¥€ à_•à¥‹à_¶à_¿à_¶ à_•à_°à__à__ à_”à_° à__à¥‹à_— à_‰à_¸à¥‡ à_ªà_•à_¡à__ à_•à_° à_ªà¥€à_›à¥‡... http:// fb.me/5mOVdsG0G,,,,7.99297E+17,https://twitter.com/CCBoard/status/799297012495765504
chakde_tv,11/17/16 9:03,0,0,Demonetization has created emergency like situation in the country Mamta Banerjee à¨¨à©‹à¨Ÿà¨¬à©°à¨_à©€ à¨¨à©‡ à¨_à©‡à¨¸à¨_ à¨¨à©‚à©° à¨ªà¨¿à©±à¨›à©‡ à¨§à¨•à©‡à¨_... http:// fb.me/7Bn66gvrm,,,,7.99297E+17,https://twitter.com/chakde_tv/status/799296959538462720
alt_bit_coins,11/17/16 9:03,0,0,Indian Currency Ban Sends #bitcoin Prices Surging #demonetization #economy #news http:// bitcoinagile.com/963F83/indian- currency-ban-sends-bitcoin-prices-surging_stream â€_ pic.twitter.com/sZr1ihRcxj,,,#bitcoin #demonetization #economy #news,7.99297E+17,https://twitter.com/alt_bit_coins/status/799296948809252864
sahil28yadav,11/17/16 9:03,1,1,Now it is becoming quite clear that this demonetization is nothing but an ill planned political stunt. How long will people have to suffer?,,,,7.99297E+17,https://twitter.com/sahil28yadav/status/799296868156985344
Rameezmakhdoomi,11/17/16 9:03,5,3,@ikaveri strangely no ques in Kashmir ATMs nor Banks,,,,,
rkmarar9,11/17/16 9:03,1,2,So,,,,,
aadharmalhotra,11/17/16 9:02,0,2,@Gurkaur7 @Citi @arunjaitley bankers have been working till 3am nonstop ever since demonetization happened. They're going through hell too.,,@Gurkaur7 @Citi @arunjaitley,,7.99297E+17,https://twitter.com/aadharmalhotra/status/799296744555089920
ArvindVermaJM,11/17/16 9:02,0,0,45 dead and counting... What shall we call them: Kala Dhan Martyrs? Greater Interest Of The Nation Martyrs? #Demonetization Martyrs?,,,#Demonetization,7.99297E+17,https://twitter.com/ArvindVermaJM/status/799296707959738368
pranavshyam,11/17/16 9:02,0,0,Please take some steps...!! Humble request. Motive for #Demonetization should be fulfilled. Pls hire some temporary workforce #Request pic.twitter.com/LdZxifKsSX,,,#Demonetization #Request,7.99297E+17,https://twitter.com/pranavshyam/status/799296591009955840
rajeshvastu,11/17/16 9:01,0,0,When U tell truth...say publicly that no prior information on demonetization to U to secure fundings of your beloved ones will pinch U. https:// twitter.com/IndiaToday/sta tus/799246006105710593 â€_,,,,7.99297E+17,https://twitter.com/rajeshvastu/status/799296536769392640
bhak_sala,11/17/16 9:01,9,8,On demonetization chaos,,,,,
SatyajitIM,11/17/16 9:01,0,0,KAAGAZ | Sonu Nigam | Demonetization & Black Money | Better Tomorrow - YouTube http:// fb.me/2D8e7h7e1,,,,7.99296E+17,https://twitter.com/SatyajitIM/status/799296392120254464
bvkkiran,11/17/16 9:00,0,0,Demonetization of Rs 500 and Rs 1,,,,,
watsupasia,11/17/16 9:00,0,0,Latest: Rajnath Singh Chairs Meet To Review Demonetization â€™s Impact On Terror https:// goo.gl/OBKytf,,,,7.99296E+17,https://twitter.com/watsupasia/status/799296222288867328
Vinodsinha4,11/17/16 9:00,1,3,People who have black money r trying to destabilize demonetization process otherwise no problem for Commons #blackmoneydebate,,,#blackmoneydebate,7.99296E+17,https://twitter.com/Vinodsinha4/status/799296145650569216
prathameshrk,11/17/16 9:00,0,0,I think,,,,,
Raminations,11/17/16 9:00,1,2,Granted. But he would have run the risk of showing the hands easily. Anyone can read from the signs that next logical step is Demonetization https:// twitter.com/ShekharGupta/s tatus/799295779391279105 â€_,,,,7.99296E+17,https://twitter.com/Raminations/status/799296127438766080
binitas167,11/17/16 8:59,1,0,@Bhayankur #Ankur Bhardwaj at least he is showing other issues of our nation not only one topic #Demonetization @ravishndtv proud of him,,@Bhayankur @ravishndtv,#Ankur #Demonetization,7.99296E+17,https://twitter.com/binitas167/status/799296031619825664
IntegralUnity,11/17/16 8:59,16,10,trust-based Bharatvarsha managing demonetization better & with lesser pain than contract-based India?,,,,7.99296E+17,https://twitter.com/IntegralUnity/status/799296030147653633
rijul_bansal,11/17/16 8:59,0,0,Opposition underestimating the silent support Modi's demonetization move has given him...Strong pro-Modi sentiment in india..,,,,7.99296E+17,https://twitter.com/rijul_bansal/status/799296016235118596
sumit_rane07,11/17/16 8:59,0,0,ICICI and HDFC Bank lowered their fixed deposit (FD) rates by up to 0.25 % in view of surge in deposits following the demonetization,,,,7.99296E+17,https://twitter.com/sumit_rane07/status/799296015320760320
sumit_rane07,11/17/16 8:59,0,0,Government rejected demand for PM response on the debate of demonetization and accused the opposition of using it as an excuse,,,,7.99296E+17,https://twitter.com/sumit_rane07/status/799295959553298432
rahulray562014,11/17/16 8:59,0,0,Retweeted Smriti Z Irani ( @smritiirani ): Demonetization of Rs 500 and Rs 1,,,,,
concisetrade,11/17/16 8:59,4,1,#Force2 has decent to good advance despite #demonetization Can open to 7-8crs minimum @TheJohnAbraham @sonakshisinha all the very best,,@TheJohnAbraham @sonakshisinha,#Force2 #demonetization,7.99296E+17,https://twitter.com/concisetrade/status/799295917576908800
watsupasia,11/17/16 8:59,0,0,Latest: Currency Demonetization : Insurance sector under crisis https:// goo.gl/0rZUCf,,,,7.99296E+17,https://twitter.com/watsupasia/status/799295851520618496
ansarazeeznadwi,11/17/16 8:58,0,0,Fikrokhabar - Bhatkal Online News Portal - Demonetization effect : Diabetic man dies after failing to draw pension http://www. fikrokhabar.in/bhatkal-around /item/12874-demonetization-effect â€_,,,,7.99296E+17,https://twitter.com/ansarazeeznadwi/status/799295773477203968
bitcoinagile,11/17/16 8:58,0,0,Indian Currency Ban Sends #bitcoin Prices Surging #demonetization #economy #news http:// bitcoinagile.com/963F83/indian- currency-ban-sends-bitcoin-prices-surging_stream â€_ pic.twitter.com/cY2v7YjNSs,,,#bitcoin #demonetization #economy #news,7.99296E+17,https://twitter.com/bitcoinagile/status/799295737611829249
watsupasia,11/17/16 8:58,0,0,Latest: Currency Demonetization : Vegetable and fruit sales decreased https:// goo.gl/AYCpuv,,,,7.99296E+17,https://twitter.com/watsupasia/status/799295676429565952
bprerna,11/17/16 8:58,16,22,Here's Bhawani Singh Rajawat,,,,,
Firoz_Patel_,11/17/16 8:58,5,7,INDIA - Online #Payments Will Become a Game-Changer Post Demonetization http:// bit.ly/2eKalAl @Entrepreneur #FinTech pic.twitter.com/ClZpawszIg,,@Entrepreneur,#Payments #FinTech,7.99296E+17,https://twitter.com/Firoz_Patel_/status/799295559261626368
VijayNakhasi,11/17/16 8:57,0,0,#BlackmoneyDebate Demonetization is a memorial battleground towards annihilating of curse N affliction of black money .,,,#BlackmoneyDebate,7.99295E+17,https://twitter.com/VijayNakhasi/status/799295452088676353
watsupasia,11/17/16 8:57,0,0,Latest: Currency Demonetization : Huge decrease in customers says hotel Owners https:// goo.gl/kBikMx,,,,7.99295E+17,https://twitter.com/watsupasia/status/799295393494204416
mohanguruswamy,11/17/16 8:57,0,0,Arun Shourie,,,,,
MOBIpicker,11/17/16 8:56,1,0,Bizarre Demonetization Effect: Rs. 20 Notes with 786 Number Available for Sale At eBay India https://www. mobipicker.com/bizarre-demone tization-effect-rs-20-notes-786-number-available-sale-ebay-india/ â€_ pic.twitter.com/aGYFHLDRLL,,,,7.99295E+17,https://twitter.com/MOBIpicker/status/799295099771437056
BudbakChacha,11/17/16 8:55,2,1,RT jitenderkhalsa: MUST WATCH How Demonetization has hit tourists in India #ChhuttaDeDeReModi pic.twitter.com/luFYy0wonv A,,,#ChhuttaDeDeReModi,7.99295E+17,https://twitter.com/BudbakChacha/status/799294961753686016
suvarnanewstv,11/17/16 8:55,1,2,à_¨à_‹à_Ÿà_Å à_¬à_çà_¯à__à_¨à_çâ€‹ à_¬à_—à_çà_—à_† à_…à_‚à_¬à__à_¨à_¿à_—à_† à_®à__à__à__à_‡ à_—à__à__à_çà__à_¿à__à_çà__à_Å: à_¬à_¿à_œà_†à_ªà_¿ à_¶à__à_¸à_• https:// goo.gl/TK65iA #Demonetization #CurrencyBan #BlackMoney pic.twitter.com/xpZkDWQ4ee,,,#Demonetization #CurrencyBan #BlackMoney,7.99295E+17,https://twitter.com/suvarnanewstv/status/799294951972405248
Amit___Yadav,11/17/16 8:55,0,0,#Demonetization #India #EconomicsBehind Economics behind demonetization of Rs 1000 & 500 notes. http:// wp.me/p79Exf-7e,,,#Demonetization #India #EconomicsBehind,7.99295E+17,https://twitter.com/Amit___Yadav/status/799294904799285248
cramaphani,11/17/16 8:55,0,0,Mind blowing Response from International Media to demonetization ! It will shut the Mouth of Opposition! http:// fb.me/5djmj6MzE,,,,7.99295E+17,https://twitter.com/cramaphani/status/799294860536651776
si551,11/17/16 8:55,0,0,This chartered Accountant sent a mind blowing open letter to kejriwal on Currency demonetization ! Must Read http:// indiaarising.com/chartered-acco untant-sent-mind-blowing-open-letter-kejriwal-currency-demonetization-must-read/ â€_,,,,7.99295E+17,https://twitter.com/si551/status/799294833382789120
ghantagiri,11/17/16 8:55,0,0,ClooneyOfKerala: I am feeling an urge to write a demonetization piece.: I am feeling an urge to write aâ€_ http:// dlvr.it/Mh8jR4 #Ghantagiri,,,#Ghantagiri,7.99295E+17,https://twitter.com/ghantagiri/status/799294821693157378
NaMoSena,11/17/16 8:53,0,2,@iftikhargilani @asadowaisi @Samiyalatief Sure learnt to resist stone pelting thx 2 demonetization . You will unlearn many things alright.,,@iftikhargilani @asadowaisi @Samiyalatief,,7.99294E+17,https://twitter.com/NaMoSena/status/799294435221569536
smartrandhawa,11/17/16 8:53,0,1,We feel cheated again,,,,,
AbbasMomin,11/17/16 8:53,1,1,Any article about how the demonetization has affected pick pockets and beggars?,,,,7.99294E+17,https://twitter.com/AbbasMomin/status/799294302719340544
channelrt,11/17/16 8:52,0,0,Delhi CM Arvind Kejriwal's full speech at Azadpur Mandi on the issue of #Demonetization : @Akshay1Malhotra http:// youtu.be/972eOUZmJrA?a,,@Akshay1Malhotra,#Demonetization,7.99294E+17,https://twitter.com/channelrt/status/799294208808927232
starets11,11/17/16 8:52,0,1,@TajinderBagga @LataShenava @madhukishwar @neelakantha supposedly the man behind demonetization . salute https://www. youtube.com/watch?v=lWRD_J Fy3AI â€_,,@TajinderBagga @LataShenava @madhukishwar @neelakantha,,7.99294E+17,https://twitter.com/starets11/status/799294140253143041
manchestersmove,11/17/16 8:51,0,0,forbes_india: #Demonetization move 'fantastic'; to hurt growth in near term: HSBC India CEO â€_ pic.twitter.com/fplbmlGFk9,,,#Demonetization,7.99294E+17,https://twitter.com/manchestersmove/status/799294011710148608
SJVatsal,11/17/16 8:51,0,1,#Toon -I told you ( #Parliament #Modi #BJP #India #ModiFightsCorruption #demonetization #BlackMoney #noteban ) Link http:// fb.me/J3PxS4Xa pic.twitter.com/JBMnQgHSUN,,,#Toon #Parliament #Modi #BJP #India #ModiFightsCorruption #demonetization #BlackMoney #noteban,7.99294E+17,https://twitter.com/SJVatsal/status/799293816733765632
kapilsingh,11/17/16 8:50,0,0,Mind blowing Response from International Media to demonetization ! It will shut the Mouth of Opposition! http:// fb.me/1sqiVlSxD,,,,7.99294E+17,https://twitter.com/kapilsingh/status/799293687276732416
Scatmandou,11/17/16 8:48,0,0,In India bailout has a 2nd name. It's called demonetization . But instead of handing money to the banks directly,,,,,
6c1f15445b954e7,11/17/16 8:48,0,0,PM Modi's demonetization could end up as 'costly political joke': Chinese media http:// tz.ucweb.com/11_LMmU,,,,7.99293E+17,https://twitter.com/6c1f15445b954e7/status/799293192340271104
BharatDharma,11/17/16 8:48,0,3,@pbhushan1 u seem 2 hv lost mental balance after demonetization of extorted and fake currency of Naxals & jihadis,,@pbhushan1,,7.99293E+17,https://twitter.com/BharatDharma/status/799293123620765696
tushardot,11/17/16 8:48,0,0,This is how the commoners feel. Those opposing demonetization in the name of hardship to commoners are actually anti-national. pic.twitter.com/3gXyFJqYIN,,,,7.99293E+17,https://twitter.com/tushardot/status/799293073373020161
cm_sbh,11/17/16 8:47,0,0,Demonetization of Rs.500/- &1000/- notes is to curb Black Money & Fake Note circulation and all the Patriots support the action of Modiji,,,,7.99293E+17,https://twitter.com/cm_sbh/status/799292958734360576
charlesfree,11/17/16 8:47,0,0,Big News! IMF Supports PM Modiâ€™s Demonetization ! Termed it as Outstanding Decision!! http:// fb.me/45FnIYWZV,,,,7.99293E+17,https://twitter.com/charlesfree/status/799292879218806784
SJVatsal,11/17/16 8:47,0,1,#Toon - Fedup from AAP;Lets Change #Modi #BJP #India #Modified #demonetization #BlackMoney #noteban Link http:// fb.me/J3PxS4Xa pic.twitter.com/HGQOsZPgcM,,,#Toon #Modi #BJP #India #Modified #demonetization #BlackMoney #noteban,7.99293E+17,https://twitter.com/SJVatsal/status/799292845416849408
Kau_532,11/17/16 8:46,0,0,Will Demonetization Lead to Digitization of Indian Economy?? http:// postcard.news/will-demonetiz ation-lead-digitization-indian-economy/ â€_ pic.twitter.com/72D9ToRe62,,,,7.99293E+17,https://twitter.com/Kau_532/status/799292611747921921
ReclaimBharat,11/17/16 8:45,0,1,The real poll result on demonetization will come in 2019 https:// twitter.com/arungiri/statu s/799288517658456064 â€_,,,,7.99293E+17,https://twitter.com/ReclaimBharat/status/799292504994705412
vinaytgbp,11/17/16 8:45,0,0,If anybody dies during work or in hospital from these 133 crores,,,,,
pbpb990,11/17/16 8:45,0,0,Demonetization of Rs 500 and Rs 1,,,,,
vinaytgbp,11/17/16 8:45,0,0,According to media and opposition,,,,,
Sanjay_Kr8,11/17/16 8:44,0,1,Demonetization of Rs 500 and Rs 1,,,,,
ISupportILP,11/17/16 8:44,0,0,#manipur #demonitisation My dear friends Those who do not like what I put on the demonetization are free to... http:// fb.me/W4nB3hdW,,,#manipur #demonitisation,7.99292E+17,https://twitter.com/ISupportILP/status/799292110696566784
SanjayS00663282,11/17/16 8:43,1,1,@biswajitmohanty @odishasuntimes BIG FAT #INDIAN_WEDDING GONE WITH THE #DEMONETIZATION _FOR_50_DAYS_,,@biswajitmohanty @odishasuntimes,#INDIAN_WEDDING #DEMONETIZATION,7.99292E+17,https://twitter.com/SanjayS00663282/status/799292006195347456
OmmcomNews,11/17/16 8:43,1,0,#SriSriRavishankar Praises #Modi For Demonetization At #NaveenNiwas Full Story: http:// bit.ly/2gkva5U pic.twitter.com/idVG9AIYBj,,,#SriSriRavishankar #Modi #NaveenNiwas,7.99292E+17,https://twitter.com/OmmcomNews/status/799291969784659968
forbes_india,11/17/16 8:43,8,16,#Demonetization move 'fantastic'; to hurt growth in near term: HSBC India CEO http://www. forbesindia.com/article/specia l/demonetization-move-fantastic-nearterm-growth-to-slow-hsbc-indias-ceo-stuart-milne/44857/1 â€_ @Salspl pic.twitter.com/VRoErZeOht,,@Salspl,#Demonetization,7.99292E+17,https://twitter.com/forbes_india/status/799291960603181056
aaj_ki_jai,11/17/16 8:43,0,0,"I stay with demonetization policy aftr inconvenience becoz I ain't interested to blame every dhanna Seth"". Its a big process",,,,,
SJVatsal,11/17/16 8:42,0,1,#Toon - Hadd kar di AAP ne.. ( #Modi #BJP #India #ModiFightsCorruption #demonetization #BlackMoney #noteban ) Link http:// fb.me/J3PxS4Xa pic.twitter.com/JyEPWOIeB0,,,#Toon #Modi #BJP #India #ModiFightsCorruption #demonetization #BlackMoney #noteban,7.99292E+17,https://twitter.com/SJVatsal/status/799291652380577792
deepakbhlscr,11/17/16 8:42,0,2,Google knows the Biggest Issue people are facing,,,,,
mohitwasan,11/17/16 8:42,0,0,@narendramodi demonetization ka sadma laag gaya unhe.,,@narendramodi,,7.99292E+17,https://twitter.com/mohitwasan/status/799291614233436160
pankajkharode,11/17/16 8:42,1,0,Demonetization effects on common man? Tolerant,,,,,
