username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
mukhtarahmed313;2016-11-14 07:39;0;0;"Retweeted Abhishek Gupta ( @IACAbhi ): 16 people have already died after the announcement of demonetization scheme... http:// fb.me/181VxQHjT";;@IACAbhi;;"798188667290419200";https://twitter.com/mukhtarahmed313/status/798188667290419200
raj7rao;2016-11-14 07:39;0;1;"Demonetization | This is a new Indian sunrise http://www. dnaindia.com/analysis/colum n-this-is-a-new-indian-sunrise-2273153 … via NMApp pic.twitter.com/glxY0M4Q38";;;;"798188665126133761";https://twitter.com/raj7rao/status/798188665126133761
vashisht_suri;2016-11-14 07:39;0;2;"@NewsX @JhaSanjay @JhaSanjay First explain the ppl of this country the reason for spreading the rumours? Using Kenya pic to defame demonetization ? ??";;@NewsX @JhaSanjay @JhaSanjay;;"798188581705498624";https://twitter.com/vashisht_suri/status/798188581705498624
ydineshchandra;2016-11-14 07:38;0;0;"Horrible preparation and logistics are making the demonetization effects worse than feared. Think it's short term? Say that in a week.";;;;"798188474050281473";https://twitter.com/ydineshchandra/status/798188474050281473
BSPrashanthBvD;2016-11-14 07:38;2;1;"Akhilesh Yadav's Bus Yatra in UP has been cancelled. Ab samajh aaya #Demonetization se takleef kyun ho rahi hay mitron? #IAmWithModi";;;#Demonetization #IAmWithModi;"798188362129518593";https://twitter.com/BSPrashanthBvD/status/798188362129518593
hemantvj;2016-11-14 07:38;0;1;"Entire demonetization episode shows that if a leader is able to challenge higher call for duty, even daunting tasks are eased.";;;;"798188338674970624";https://twitter.com/hemantvj/status/798188338674970624
anshuman1tiwari;2016-11-14 07:38;3;2;"Repost- Why No central banker in the world approves of demonetization of currency in economies running smoothly? Read more https:// twitter.com/DailyO_/status /797784777126350848 …";;;;"798188260820275201";https://twitter.com/anshuman1tiwari/status/798188260820275201
ippatel;2016-11-14 07:37;46;35;"Assem. Session for demonetization is cheap publicity stunt & misuse of forum by Kejri. Issue is national & matter already on Parly. agenda.";;;;"798188220206850048";https://twitter.com/ippatel/status/798188220206850048
iamashish_gupta;2016-11-14 07:37;1;0;"Amit Rathi's view on Demonetization . The core of the issue without the hype. https://www. youtube.com/watch?v=W-Bjw_ SFNdM&feature=share …";;;;"798188096986775556";https://twitter.com/iamashish_gupta/status/798188096986775556
manojsirsa;2016-11-14 07:37;0;0;"Demonetization drive: PM Modi urges people to cooperate and follow guidelines set by the Government and banks http:// nm-4.com/2lly";;;;"798188090544242688";https://twitter.com/manojsirsa/status/798188090544242688
nrperivela;2016-11-14 07:37;0;0;"Business Men, Industrialists, Traders, Bankers, CII, FICCI, and Politicians all are appreciating Demonetization ... http:// fb.me/1FM2DbUVJ";;;;"798188043152850944";https://twitter.com/nrperivela/status/798188043152850944
DeemagSePaidal;2016-11-14 07:36;0;1;"बाप :- अब तो 1000-500 की कोई कीमत नहीं होती, हमारे जमाने में 100rs की भी औकात होती थी . बेटा - lol lmao #Demonetization #CashCleanup";;;#Demonetization #CashCleanup;"798187979361677312";https://twitter.com/DeemagSePaidal/status/798187979361677312
tatyabichchhoo;2016-11-14 07:36;1;3;"NREGA is already ten years old. People debate its pros and cons. Demonetization is already a smashing hit. No evidence required, boss.";;;;"798187904895856640";https://twitter.com/tatyabichchhoo/status/798187904895856640
vjnam;2016-11-14 07:36;1;1;"You Will be Shocked to Know What Has Happened to KashmirJihadis,Naxals & Maoists After Demonetization of Old Notes! http:// postcard.news/will-shocked-k now-happened-naxals-maoists-demonetization-old-notes/ …";;;;"798187898466025472";https://twitter.com/vjnam/status/798187898466025472
jai_kbt;2016-11-14 07:36;0;0;"16 people have already died after the announcement of demonetization scheme... http:// ln.is/9p7BB by #ArvindKejriwal via @c0nvey";;@c0nvey;#ArvindKejriwal;"798187754240798720";https://twitter.com/jai_kbt/status/798187754240798720
KunwarVishwamoh;2016-11-14 07:36;0;0;"You Will be Shocked to Know What Has Happened to Naxals and Maoists After Demonetization of Old Notes! http:// postcard.news/will-shocked-k now-happened-naxals-maoists-demonetization-old-notes/ …";;;;"798187741225717760";https://twitter.com/KunwarVishwamoh/status/798187741225717760
anandpkrishnan;2016-11-14 07:35;0;0;"The #demonetization cripples the informal sector http:// bit.ly/2eS8Ye2 & the wage labourers http:// bit.ly/2g7EAlL Time for Reality Check";;;#demonetization;"798187729708122112";https://twitter.com/anandpkrishnan/status/798187729708122112
pksarda;2016-11-14 07:35;0;0;"Big Breaking! Modi’s demonetization Drive has destroyed Terror Networks in Kashmir http:// fb.me/5kzaWHmJQ";;;;"798187716651483137";https://twitter.com/pksarda/status/798187716651483137
Miister_H;2016-11-14 07:35;0;0;"hahaha no priest has told anyone about the demonetization ? that's pretty odd.";;;;"798187656731561984";https://twitter.com/Miister_H/status/798187656731561984
lpgupta1950;2016-11-14 07:35;0;0;"If you are for corruption,terrorism,fake currency,black money free India then support demonetization otherwise be exposed to public.";;;;"798187647860518913";https://twitter.com/lpgupta1950/status/798187647860518913
udaypatel53;2016-11-14 07:35;37;154;"Best tweet for demonetization https:// twitter.com/virendersehwag /status/798185131198574592 …";;;;"798187636334571520";https://twitter.com/udaypatel53/status/798187636334571520
tatyabichchhoo;2016-11-14 07:35;0;1;"Most of my economist friends agree that demonetization will have very small impact on corruption, but I will go with WhatsApp forwards.";;;;"798187622136881152";https://twitter.com/tatyabichchhoo/status/798187622136881152
sri9011;2016-11-14 07:35;1;0;"Demonetization has democratized society like nothing else Check @centerofright T/L";;@centerofright;;"798187603530948609";https://twitter.com/sri9011/status/798187603530948609
cordeliers;2016-11-14 07:35;3;4;"New from Research Unit on Political Economy - Demonetization : Drama and Diversion https:// rupeindia.wordpress.com/2016/11/14/dem onetization-drama-and-diversion/ … pic.twitter.com/wlkuzKYWJr";;;;"798187547310469120";https://twitter.com/cordeliers/status/798187547310469120
Raisinghell144;2016-11-14 07:35;35;47;"Despite of money demonetization @iam_str 's #AYM raped #Theri in box office, Now vijay need ARM to beat Simbu records!! pic.twitter.com/O9EMp7woo5";;@iam_str;#AYM #Theri;"798187543120388097";https://twitter.com/Raisinghell144/status/798187543120388097
jay_ambadi;2016-11-14 07:35;0;1;"When I see the demonetization chaos, I am reminded of the importance of Systems Thinking theory!";;;;"798187504503431168";https://twitter.com/jay_ambadi/status/798187504503431168
Arjyad;2016-11-14 07:34;0;1;"Looks like they were busy cooking up stories on fake suicide attempts n stampedes re demonetization . Woke up only on Monday. https:// twitter.com/rishibagree/st atus/798181999340945409 …";;;;"798187460190765056";https://twitter.com/Arjyad/status/798187460190765056
TweetsAajkal;2016-11-14 07:34;0;0;""Hats off to the PM": Saru Maini on Demonetization http:// ift.tt/2gakeb0";;;;"798187401801711616";https://twitter.com/TweetsAajkal/status/798187401801711616
fabian_knopf;2016-11-14 07:33;0;0;"AsiaBriefing: India News: India Market Watch: India’s High Currency Demonetization and Abu Dhabhi Global Market (A… http:// ow.ly/9TpD506u79u";;;;"798187164068495361";https://twitter.com/fabian_knopf/status/798187164068495361
mukhtarahmed313;2016-11-14 07:33;0;0;"Retweeted Akshay Malhotra ( @Akshay1Malhotra ): This is how people are reacting to PM Modi's demonetization . Hope... http:// fb.me/1DIV2T7DV";;@Akshay1Malhotra;;"798187085828149248";https://twitter.com/mukhtarahmed313/status/798187085828149248
livemint;2016-11-14 07:32;6;9;"Demonetization has hit cash on delivery, says Snapdeal http:// bit.ly/2eTcswP";;;;"798186939182522368";https://twitter.com/livemint/status/798186939182522368
humane_abhi;2016-11-14 07:32;0;0;"Appreciate AK & impressed. But feels demonetization a gud decision but strongly opposes partiality done by govt by factoring their friends. https:// twitter.com/TimesNow/statu s/798155861419958272 …";;;;"798186786627473409";https://twitter.com/humane_abhi/status/798186786627473409
BhaskaraPuranam;2016-11-14 07:32;3;0;"Demonetization will definitely help future India #KidsWellness #IAmWithModi";;;#KidsWellness #IAmWithModi;"798186773637525505";https://twitter.com/BhaskaraPuranam/status/798186773637525505
Saddam92husain9;2016-11-14 07:32;0;0;"After Demonetization , Modi's Next Target Is On 'Benami' Property Holders To Make India Corruption-Free http:// headline.uodoo.com/story/26264692 37361863?lang=english&channel_id=101&app=browser_iflow&uc_param_str=dnvebichfrmintcpwidsudsvpf&ver=11.0.8.855&sver=inapppatch&entry=browser&entry1=shareback&entry2=page_share_btn …";;;;"798186745988792320";https://twitter.com/Saddam92husain9/status/798186745988792320
manoramaonline;2016-11-14 07:31;0;1;"CM Pinarayi meets Jaitley over demonetization woes http:// english.manoramaonline.com/in-depth/demon etization-rs-1000-500-black-money/chief-minister-pinarayi-vijayan-meets-jaitley-demonetization-woes.html …";;;;"798186542699159554";https://twitter.com/manoramaonline/status/798186542699159554
naukhezster;2016-11-14 07:30;2;2;"#Demonetization has been more deadly to Indian people than chikungunya this year. 16 Deaths against 12. #AntiPeopleBJP";;;#Demonetization #AntiPeopleBJP;"798186355968929792";https://twitter.com/naukhezster/status/798186355968929792
muhamedfasal84;2016-11-14 07:30;0;1;"This demonetization has no planning and its turning into a nightmare for ordinary people.";;;;"798186286095863808";https://twitter.com/muhamedfasal84/status/798186286095863808
smarket;2016-11-14 07:30;6;10;"Before demonetization , Indian main there was no poverty. They could do everything...so sad now suffering";;;;"798186260649021440";https://twitter.com/smarket/status/798186260649021440
Vindhyachalsme;2016-11-14 07:29;0;0;"Almost One week is completed after announcement of demonetization ; none is frustrated yet though everyone stands #IAmWithModi , bearing all..";;;#IAmWithModi;"798186061662982144";https://twitter.com/Vindhyachalsme/status/798186061662982144
Square_Cut;2016-11-14 07:29;0;0;"Will the deposits by temple trusts in old notes (from contributions received by them after demonetization ) be accepted by banks?";;;;"798186056625504258";https://twitter.com/Square_Cut/status/798186056625504258
tbanerjeein;2016-11-14 07:29;2;3;"I had rupee 2000 with me on 8th and still have rupee 900 demonetization helped me to save by not making unnecessary expenses #IAmWithModi";;;#IAmWithModi;"798186021250826240";https://twitter.com/tbanerjeein/status/798186021250826240
abhilashapadhy;2016-11-14 07:28;0;1;"Demonetization has hit cash on delivery, says Snapdeal http:// ift.tt/2fyU8KZ";;;;"798185895199440897";https://twitter.com/abhilashapadhy/status/798185895199440897
DrSijuSM;2016-11-14 07:28;0;0;"You Will be Shocked to Know What Has Happened to Naxals and Maoists After Demonetization of Old Notes! http:// fb.me/8hd8UfcLL";;;;"798185889650319360";https://twitter.com/DrSijuSM/status/798185889650319360
SantoshMisra;2016-11-14 07:28;1;1;"Demonetization | This is a new Indian sunrise http://www. dnaindia.com/analysis/colum n-this-is-a-new-indian-sunrise-2273153 … via NMApp pic.twitter.com/OOE8OdMFNR";;;;"798185840614617088";https://twitter.com/SantoshMisra/status/798185840614617088
Keefarqpaindha;2016-11-14 07:28;0;1;"@mekalapugazh கௌண்டர் ராக்ஸ் frm 8:50 to 9:15 on demonetization @pulavar_tharumi @piliral https:// youtu.be/oXi97cCN_CI";;@mekalapugazh @pulavar_tharumi @piliral;;"798185751686983680";https://twitter.com/Keefarqpaindha/status/798185751686983680
GJJSingh;2016-11-14 07:28;1;1;"Demonetization is taking its toll on #Chandigarh http:// traders.Today in sector 17, shop owner asked few vendors to give their goods free";;;#Chandigarh;"798185733622288384";https://twitter.com/GJJSingh/status/798185733622288384
vichoray;2016-11-14 07:28;1;2;"Takeaway of Demonetization : A definitive step towards a corruption free India. Modi resurrects faith of 1.2bn Indians #ArnabOnBlackmoney";;;#ArnabOnBlackmoney;"798185723174195200";https://twitter.com/vichoray/status/798185723174195200
AdityaRamen;2016-11-14 07:27;0;0;"One day strike means the country looses 25,000 core rupees. Due to this partial economical recession for demonetization , loss will be huge.";;;;"798185673337413632";https://twitter.com/AdityaRamen/status/798185673337413632
archgauravspa;2016-11-14 07:27;0;0;"No astrologer predicted #demonetization But Yugpurush Ji confidently predicts a violent backlash/law&order crisis- SOON! #blackmoneydebate pic.twitter.com/yjaoHA0t3z";;;#demonetization #blackmoneydebate;"798185657978015744";https://twitter.com/archgauravspa/status/798185657978015744
s_khushu;2016-11-14 07:27;0;2;"Extremely worried abt restart of small businesses after #Demonetization . Hope FM looks at the capital needs of businesses to contain damage.";;;#Demonetization;"798185641095745536";https://twitter.com/s_khushu/status/798185641095745536
naijonam;2016-11-14 07:27;0;0;"16 people have already died after the announcement of demonetization scheme in just... http:// ln.is/o86D0 by #krohit04 via @c0nvey";;@c0nvey;#krohit04;"798185633080610816";https://twitter.com/naijonam/status/798185633080610816
sujaiyanti;2016-11-14 07:27;0;0;"This chartered Accountant sent a mind blowing open letter to kejriwal on Currency demonetization ! Must Read http:// ln.is/indiaarising.c om/YMlIx …";;;;"798185588507742208";https://twitter.com/sujaiyanti/status/798185588507742208
jain1106;2016-11-14 07:27;0;0;"Demonetization : Odisha braves it out as rest of country struggles - The Times of India http:// toi.in/zk2k1Y80/a18cg via @timesofindia";;@timesofindia;;"798185529623748608";https://twitter.com/jain1106/status/798185529623748608
svbadri;2016-11-14 07:26;3;6;"@HinduRajyam @Anil5 Everybody talked about black money before 8th. No leaks of demonetization talks before Modi spoke to the Nation. Right?";;@HinduRajyam @Anil5;;"798185381397024769";https://twitter.com/svbadri/status/798185381397024769
MhaskarChief;2016-11-14 07:26;2;0;"Has @UNESCO declared India's demonetization as the world's best economic policy?";;@UNESCO;;"798185250413158401";https://twitter.com/MhaskarChief/status/798185250413158401
Errendous;2016-11-14 07:26;1;2;"Where can I sign up for a Biden-Obama, super moon, demonetization free timeline?";;;;"798185232541372416";https://twitter.com/Errendous/status/798185232541372416
Kashmir4India;2016-11-14 07:25;1;5;"Is decision of demonetization shut the business of vote bank? https:// goo.gl/fb/KNbwgf #kashmirtelegraph";;;#kashmirtelegraph;"798185031084769280";https://twitter.com/Kashmir4India/status/798185031084769280
animesh_e;2016-11-14 07:25;0;0;"You Will be Shocked to Know What Has Happened to Naxals and Maoists After Demonetization of Old Notes! #IAmWithModi http:// postcard.news/will-shocked-k now-happened-naxals-maoists-demonetization-old-notes/ …";;;#IAmWithModi;"798185006111735808";https://twitter.com/animesh_e/status/798185006111735808
TrustedInsight;2016-11-14 07:25;0;0;"VC Recap: U.S. IPO activity; Venture Trends; India Post Demonetization /Election; Software Driving Healthcare; ... http:// buff.ly/2g7xoGA";;;;"798184992069316608";https://twitter.com/TrustedInsight/status/798184992069316608
godtributes;2016-11-14 07:24;1;0;"@davidcbenson DEMONETIZATION FOR THE DEMONETIZATION GOD! MONARCHICAL RULES FOR THE MONARCHICAL RULE FIEND";;@davidcbenson;;"798184922317864960";https://twitter.com/godtributes/status/798184922317864960
dcssunil;2016-11-14 07:24;0;0;"Demonetization | This is a new Indian sunrise http://www. dnaindia.com/analysis/colum n-this-is-a-new-indian-sunrise-2273153 … pic.twitter.com/FlW9zhFno8";;;;"798184884879519744";https://twitter.com/dcssunil/status/798184884879519744
sagar_bhavin;2016-11-14 07:24;0;0;"Demonetization is fetching the aim right now but long term impact is the real concern https:// twitter.com/_YogendraYadav /status/798048103521652736 …";;;;"798184862830252032";https://twitter.com/sagar_bhavin/status/798184862830252032
yedchaap;2016-11-14 07:24;0;0;"Reporter: Sir aapki aur Kejriwal ki demonetization ke baad kitni fati?? PB: pic.twitter.com/f5QuepUv2F";;;;"798184777027354624";https://twitter.com/yedchaap/status/798184777027354624
jvsk3;2016-11-14 07:23;2;2;"Burkha debate on Modi Demonetization scheme brings intention out, NPA's not coming,so Demonetization will help getting interests down.";;;;"798184621124915200";https://twitter.com/jvsk3/status/798184621124915200
snottingcom;2016-11-14 07:23;0;0;"New post on my blog: Kolkata: Private hospitals help patients to tackle cash crunch post demonetization http:// ift.tt/2eT5KXL";;;;"798184541714321408";https://twitter.com/snottingcom/status/798184541714321408
NotThatRai;2016-11-14 07:23;0;0;"After emotional speach in Goa and Belguam, it's either Modi or reversal of demonetization .. Both can't happen.. https:// twitter.com/roflindian/sta tus/798172802679443456 …";;;;"798184526816026626";https://twitter.com/NotThatRai/status/798184526816026626
smarket;2016-11-14 07:22;21;14;"Demonetization will bring down cost of doing business..inflation and create a fair society where 1% tax paying people feel they are fools";;;;"798184456372617216";https://twitter.com/smarket/status/798184456372617216
SharjeelSayed;2016-11-14 07:22;0;0;"China's @AlibabaGroup -backed firm @Paytm hits record 5M transactions/day after government's demonetization move http:// ift.tt/2eUJu2U";;@AlibabaGroup @Paytm;;"798184328261992449";https://twitter.com/SharjeelSayed/status/798184328261992449
smgr105;2016-11-14 07:22;0;0;"If you want demonetization to work and illegal money to go please share this article. If you have illegal money... http:// fb.me/5EB4HajH2";;;;"798184270892298241";https://twitter.com/smgr105/status/798184270892298241
NrOpines;2016-11-14 07:22;0;0;"Despite demonetization .. wow.. give him an bravery award https:// twitter.com/syedakram72/st atus/798167717895438336 …";;;;"798184255079653376";https://twitter.com/NrOpines/status/798184255079653376
gulzar_sidd;2016-11-14 07:22;4;1;"16 people have already died after the announcement of demonetization scheme in... http:// ln.is/3J2ne by #AAPkaShailesh via @c0nvey";;@c0nvey;#AAPkaShailesh;"798184215569432577";https://twitter.com/gulzar_sidd/status/798184215569432577
smarket;2016-11-14 07:21;13;9;"The objective of demonetization is to disrupt status quo and change the way of doing business. Add GST...and there is now pressure to move";;;;"798184147273428992";https://twitter.com/smarket/status/798184147273428992
Letscontree;2016-11-14 07:20;0;0;"RT Cash deposits over limit may face 200% penalty before income #taxreturns are filed | #demonetization RBI https:// goo.gl/yBss8A follo…";;;#taxreturns #demonetization;"798183865097416705";https://twitter.com/Letscontree/status/798183865097416705
smarket;2016-11-14 07:20;11;10;"What is the objective of demonetization ? It's not to boost GDP...so Please don't show off your stupidity";;;;"798183766954938369";https://twitter.com/smarket/status/798183766954938369
mwh_Pramod;2016-11-14 07:20;2;3;"Demonetization | This is a new Indian sunrise http://www. dnaindia.com/analysis/colum n-this-is-a-new-indian-sunrise-2273153 … via NMApp #IAmWithModi #IAmWithModi #IAmWithModi #IAmWithModi pic.twitter.com/KkhuJZp871";;;#IAmWithModi #IAmWithModi #IAmWithModi #IAmWithModi;"798183714614341632";https://twitter.com/mwh_Pramod/status/798183714614341632
iamMrHope;2016-11-14 07:19;0;0;"shame on @htTweets , you dont even have solid evidence for the death, but cooking up story against demonetization . http://www. hindustantimes.com/india-news/aft er-standing-in-line-for-two-days-to-exchange-notes-farmers-kills-self/story-TfDHkA4nXX6DHk0RnGUTCI.html …";;@htTweets;;"798183669198262272";https://twitter.com/iamMrHope/status/798183669198262272
joysengupta97;2016-11-14 07:19;0;0;"Demonetization : Why it is not about “Black Money” and Why the Government had to do it? - http://www. kractivist.org/demonetization -why-it-is-not-about-black-money-and-why-the-government-had-to-do-it/ …";;;;"798183560871956481";https://twitter.com/joysengupta97/status/798183560871956481
s_mitra15;2016-11-14 07:19;0;0;"You Will be Shocked to Know What Has Happened to Naxals and Maoists After Demonetization of Old Notes! http:// postcard.news/will-shocked-k now-happened-naxals-maoists-demonetization-old-notes/ …";;;;"798183522846412807";https://twitter.com/s_mitra15/status/798183522846412807
bhAratenduH;2016-11-14 07:19;13;3;"Amid demonetization , we have not heard of this important development on the other side of LOC https:// twitter.com/neeraj_rajput/ status/798155206676463616 …";;;;"798183519520432128";https://twitter.com/bhAratenduH/status/798183519520432128
narendrajrajput;2016-11-14 07:19;0;0;"Sir hot topic is demonetization .. u r stuck to aap since months ..get over it .. https:// twitter.com/mayankgandhi04 /status/798183182579269632 …";;;;"798183480257433600";https://twitter.com/narendrajrajput/status/798183480257433600
HarishCNarang1;2016-11-14 07:18;0;1;"@NH_India welcome at a crucial time. Much needed to tell Indians the truth about the disaster of demonetization";;@NH_India;;"798183414784344065";https://twitter.com/HarishCNarang1/status/798183414784344065
Deshabhakta;2016-11-14 07:18;0;1;"Prime Minsiter: WE WELCOME DEMONETIZATION - Sign the Petition! https://www. change.org/p/prime-minsit er-we-welcome-demonetization?recruiter=75571220&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @ChangeOrg_India";;@ChangeOrg_India;;"798183350699556865";https://twitter.com/Deshabhakta/status/798183350699556865
jairajp;2016-11-14 07:18;1;2;"Hmm…! modi ji’s Propaganda Partner speaking – If you’re convenienced by #Demonetization , please pick the Category to which you belong…! pic.twitter.com/ZLCALuxXIg";;;#Demonetization;"798183298052845568";https://twitter.com/jairajp/status/798183298052845568
pkhambat;2016-11-14 07:18;0;1;"#India 's Paytm claims record number of transactions after govt’s demonetization move http://www. livemint.com/Companies/gWu1 8E6zIzsI0tfsANYsFL/Paytm-claims-record-number-of-transactions-after-govts-demo.html …";;;#India;"798183244172705792";https://twitter.com/pkhambat/status/798183244172705792
mesurendernegi;2016-11-14 07:18;0;1;"A nation of habitual queue breakers, #IndiaQueuesUp for cash.Those disagreeing cn try #DelhiMetro whose Q mngt is smoothest. #Demonetization";;;#IndiaQueuesUp #DelhiMetro #Demonetization;"798183204028985344";https://twitter.com/mesurendernegi/status/798183204028985344
neerajamloha;2016-11-14 07:17;0;0;"Mayawati read out problems being faced by ppl due to demonetization , she cant speak a single word by her own, surprising,, jai ho democracy.";;;;"798183095593635840";https://twitter.com/neerajamloha/status/798183095593635840
GovernerOfIndia;2016-11-14 07:16;1;0;"Can any one believe that RSS was also unaware of demonetization ? #AntiPeopleBJP";;;#AntiPeopleBJP;"798182894480961536";https://twitter.com/GovernerOfIndia/status/798182894480961536
dinkarsingh;2016-11-14 07:16;1;3;"The decision on demonetization is bold step to curb corruption. #IAmWithModi";;;#IAmWithModi;"798182851686477825";https://twitter.com/dinkarsingh/status/798182851686477825
leosamit;2016-11-14 07:16;0;0;"Demonetization is a hollow move http://www. livemint.com/Opinion/uzvIE8 4KGXy1xvp06pTazM/Demonetization-is-a-hollow-move.html …";;;;"798182834171047936";https://twitter.com/leosamit/status/798182834171047936
Smilefranchisee;2016-11-14 07:16;2;2;"Not every aged man has heart problem some has a big heart.. #demonetization #IAmWithModi pic.twitter.com/SpwG9YkVfH";;;#demonetization #IAmWithModi;"798182770279321600";https://twitter.com/Smilefranchisee/status/798182770279321600
luvashwin;2016-11-14 07:16;1;1;"hocus pocus hocus pocus demonetization focus let your money turn paper paper..pooof. #RealLifeMagicSpells";;;#RealLifeMagicSpells;"798182734745059328";https://twitter.com/luvashwin/status/798182734745059328
pkhambat;2016-11-14 07:15;0;0;"Is Modi's demonetization "a hollow move"? Good piece on what it does and doesn't accomplish: http://www. livemint.com/Opinion/uzvIE8 4KGXy1xvp06pTazM/Demonetization-is-a-hollow-move.html …";;;;"798182619078795264";https://twitter.com/pkhambat/status/798182619078795264
RahulkumarAap;2016-11-14 07:15;0;0;"16 people have already died after the announcement of demonetization scheme in... http:// ln.is/XNuRB by #AAPkaShailesh via @c0nvey";;@c0nvey;#AAPkaShailesh;"798182605443268613";https://twitter.com/RahulkumarAap/status/798182605443268613
Mahadevanmenon;2016-11-14 07:15;1;1;"Prime Minsiter: WE WELCOME DEMONETIZATION - Sign the Petition! https://www. change.org/p/prime-minsit er-we-welcome-demonetization?recruiter=2678539&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @ChangeOrg_India";;@ChangeOrg_India;;"798182505681534976";https://twitter.com/Mahadevanmenon/status/798182505681534976
AnkitRathod;2016-11-14 07:14;0;0;"Please watch this video before taking any step in haste over the #Demonetization & #NoteBan on ₹ 1000 & ₹ 500... http:// fb.me/11rCOSzK5";;;#Demonetization #NoteBan;"798182391445483520";https://twitter.com/AnkitRathod/status/798182391445483520
Stupidosaur;2016-11-14 07:14;3;2;". @Vidyut They have perfectly planned it. Plan is simple: Promote the fintech mafia, kill cash. There is no other real use of demonetization .";;@Vidyut;;"798182241759178752";https://twitter.com/Stupidosaur/status/798182241759178752
mercuryman3;2016-11-14 07:13;0;0;"Demonetization of Rs 500 and Rs 1000 was a good move. It has unearthed black money to some extent and... http:// fb.me/5Qu44XMhP";;;;"798182154228396032";https://twitter.com/mercuryman3/status/798182154228396032
upma23;2016-11-14 07:13;5;8;"How E-Banking Helped India’s First Digital Village Handle Demonetization without a Wrinkle http://www. thebetterindia.com/?p=74927 via @thebetterindia";;@thebetterindia;;"798182093633134593";https://twitter.com/upma23/status/798182093633134593
sahilkhurana09;2016-11-14 07:13;0;0;"RT rahulkanwal: Do you support PMOIndia demonetization plan?";;;;"798182057612627969";https://twitter.com/sahilkhurana09/status/798182057612627969
itsmkyadav;2016-11-14 07:13;34;26;"साहेब इस कदर अपने पापों को धो देते हैं , कभी अपना पीठ थपथपा लेते और कभी रो लेते हैं। #डरामेबाज_मोदी #Demonetization #AntiPeopleBJP";;;#डर #Demonetization #AntiPeopleBJP;"798182056530362368";https://twitter.com/itsmkyadav/status/798182056530362368
Smilefranchisee;2016-11-14 07:13;1;1;"When less is more. #demonetization #IAmWithModi pic.twitter.com/wVdQWu3I0Y";;;#demonetization #IAmWithModi;"798182054080999426";https://twitter.com/Smilefranchisee/status/798182054080999426
DCMoJo;2016-11-14 07:13;0;0;"In Midst of Demonetization Chaos, Bitcoin Purchases in India Increase by 20-30 percent http:// buff.ly/2g7G3Zt";;;;"798182044127858688";https://twitter.com/DCMoJo/status/798182044127858688
D_LastSamurai;2016-11-14 07:13;0;0;"Sir @PandaJay Enough reason to be proud.. #Demonetization : Odisha braves it out as rest of country struggles. http:// timesofindia.indiatimes.com/city/bhubanesw ar/-Demonetization-Odisha-braves-it-out-as-rest-of-country-struggles/articleshow/55400265.cms …";;@PandaJay;#Demonetization;"798182002880966656";https://twitter.com/D_LastSamurai/status/798182002880966656
upma23;2016-11-14 07:12;84;73;"You Will be Shocked to Know What Has Happened to Naxals and Maoists After Demonetization of Old Notes! http:// postcard.news/will-shocked-k now-happened-naxals-maoists-demonetization-old-notes/ …";;;;"798181806465912832";https://twitter.com/upma23/status/798181806465912832
ntrfan1979;2016-11-14 07:12;0;0;""On the whole BJP enjoys a clear 9% lead in UP as of early November (BEFORE the demonetization drive of the central government)" https:// twitter.com/5Forty3/status /798153060686012417 …";;;;"798181754104201216";https://twitter.com/ntrfan1979/status/798181754104201216
ranjit68;2016-11-14 07:11;0;0;"Demonetization encourages payment of due electricity bills in Uttar Pradesh: http:// ln.is/7ZmrZ ... by #rvaidya2000 via @c0nvey";;@c0nvey;#rvaidya2000;"798181589150760960";https://twitter.com/ranjit68/status/798181589150760960
bomzon;2016-11-14 07:11;0;1;"Mission fails. ATM goes out of cash. #demonetization";;;#demonetization;"798181583794491398";https://twitter.com/bomzon/status/798181583794491398
ggangopadhyay29;2016-11-14 07:11;0;0;"Demonetization issue is not going to help the oppositions,rather they should concentrate more on gov't instructions being strictly followed!";;;;"798181573870792704";https://twitter.com/ggangopadhyay29/status/798181573870792704
Stupidosaur;2016-11-14 07:10;2;2;". @sabeaux @chulbulThurram That's exactly what whole atrocity #Demonetization is about.Aadhaar based fintech mafia https:// twitter.com/Stupidosaur/st atus/797586800143265793 …";;@sabeaux @chulbulThurram;#Demonetization;"798181432816386048";https://twitter.com/Stupidosaur/status/798181432816386048
shailendrakgupt;2016-11-14 07:10;2;0;"#IAmWithModi with demonetization";;;#IAmWithModi;"798181271117565952";https://twitter.com/shailendrakgupt/status/798181271117565952
Smilefranchisee;2016-11-14 07:09;1;3;"Let's spread about the positive attitude of ppl towards demonetization so that all the fake panic or little panic rest in peace.";;;;"798181172262092800";https://twitter.com/Smilefranchisee/status/798181172262092800
LibyanNewsBotEn;2016-11-14 07:09;0;0;"Demonetization | This is a new Indian sunrise https://www. google.com/url?rct=j&sa=t &url=http://www.dnaindia.com/analysis/column-this-is-a-new-indian-sunrise-2273153 … #Libya #News";;;#Libya #News;"798180978409750528";https://twitter.com/LibyanNewsBotEn/status/798180978409750528
shakilNGS;2016-11-14 07:08;0;0;"1. Updated Exemptions to demonetization continue till 24/11 midnight";;;;"798180915398590464";https://twitter.com/shakilNGS/status/798180915398590464
